timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1758612050776,239,S1_T1_Launch-1,200,,S05_PetStore_Reptiles 5-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1758612050676,478,S1_T1_SignOut-116,200,,S01_PetStore_Birds 1-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,243,0,0
1758612050676,243,S1_T1_SignOut-116-0,302,,S01_PetStore_Birds 1-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,243,0,0
1758612050919,235,S1_T1_SignOut-116-1,200,,S01_PetStore_Birds 1-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,235,0,0
1758612050676,481,S1_T1_SignOut-116,200,,S02_PetStore_Dog 2-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,244,0,0
1758612050676,244,S1_T1_SignOut-116-0,302,,S02_PetStore_Dog 2-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,244,0,0
1758612050920,237,S1_T1_SignOut-116-1,200,,S02_PetStore_Dog 2-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,237,0,0
1758612051157,273,S1_T1_SignOut-117,200,,S02_PetStore_Dog 2-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,273,0,0
1758612050675,754,S01_T05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,10251,1962,1,5,null,517,2,0
1758612051431,0,Debug Sampler,200,OK,S02_PetStore_Dog 2-1,text,true,,520,0,1,5,null,0,0,0
1758612050914,518,S1_T1_SignOut-116,200,,S04_PetStore_Cats 4-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,244,0,0
1758612050914,244,S1_T1_SignOut-116-0,302,,S04_PetStore_Cats 4-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,244,0,0
1758612051158,274,S1_T1_SignOut-116-1,200,,S04_PetStore_Cats 4-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,274,0,0
1758612051154,279,S1_T1_SignOut-117,200,,S01_PetStore_Birds 1-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,278,0,0
1758612050676,757,S01_T05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,10251,1962,1,5,null,521,0,0
1758612051433,0,Debug Sampler,200,OK,S01_PetStore_Birds 1-1,text,true,,531,0,1,5,null,0,0,0
1758612051433,246,S01_T01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,4973,549,1,5,null,0,0,0
1758612051433,246,S1_T1_Launch-1,200,,S01_PetStore_Birds 1-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,246,0,0
1758612051432,247,S01_T01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,4973,549,1,5,null,0,0,0
1758612051432,247,S1_T1_Launch-1,200,,S02_PetStore_Dog 2-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,247,0,0
1758612051432,247,S1_T1_SignOut-117,200,,S04_PetStore_Cats 4-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,246,0,0
1758612050914,765,S04_TC05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,10251,1962,1,5,null,490,12,0
1758612051691,0,Debug Sampler,200,OK,S04_PetStore_Cats 4-1,text,true,,529,0,1,5,null,0,0,0
1758612051691,245,S04_TC01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,4973,549,1,5,null,0,0,0
1758612051691,245,S1_T1_Launch-1,200,,S04_PetStore_Cats 4-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,245,0,0
1758612055782,799,S03_TC02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,13245,2156,1,5,null,0,1,0
1758612055782,267,S1_T1_SignIN-106,200,,S03_PetStore_Fish 3-1,text,true,,4097,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,253,0,0
1758612056050,285,S1_T1_SignIN-112,200,,S03_PetStore_Fish 3-1,text,true,,4175,894,1,5,https://petstore.octoperf.com/actions/Account.action,285,0,0
1758612056335,247,S1_T1_SignIN-113,200,,S03_PetStore_Fish 3-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,247,0,0
1758612056016,929,S05_TC02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,13245,2156,1,5,null,0,2,0
1758612056016,319,S1_T1_SignIN-106,200,,S05_PetStore_Reptiles 5-1,text,true,,4095,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,319,0,0
1758612056336,240,S1_T1_SignIN-112,200,,S05_PetStore_Reptiles 5-1,text,true,,4177,894,1,5,https://petstore.octoperf.com/actions/Account.action,240,0,0
1758612056577,370,S1_T1_SignIN-113,200,,S05_PetStore_Reptiles 5-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,370,0,0
1758612056680,845,S01_T02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,13245,2160,1,5,null,0,0,0
1758612056680,267,S1_T1_SignIN-106,200,,S01_PetStore_Birds 1-1,text,true,,4095,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,267,0,0
1758612056947,283,S1_T1_SignIN-112,200,,S01_PetStore_Birds 1-1,text,true,,4177,898,1,5,https://petstore.octoperf.com/actions/Account.action,283,0,0
1758612057230,295,S1_T1_SignIN-113,200,,S01_PetStore_Birds 1-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,295,0,0
1758612056680,846,S01_T02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,13243,2160,1,5,null,0,0,0
1758612056680,281,S1_T1_SignIN-106,200,,S02_PetStore_Dog 2-1,text,true,,4097,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,267,0,0
1758612056961,274,S1_T1_SignIN-112,200,,S02_PetStore_Dog 2-1,text,true,,4173,898,1,5,https://petstore.octoperf.com/actions/Account.action,274,0,0
1758612057235,291,S1_T1_SignIN-113,200,,S02_PetStore_Dog 2-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,291,0,0
1758612056937,840,S04_TC02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,13239,2156,1,5,null,0,1,0
1758612056937,293,S1_T1_SignIN-106,200,,S04_PetStore_Cats 4-1,text,true,,4091,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,293,0,0
1758612057230,296,S1_T1_SignIN-112,200,,S04_PetStore_Cats 4-1,text,true,,4175,894,1,5,https://petstore.octoperf.com/actions/Account.action,296,0,0
1758612057527,251,S1_T1_SignIN-113,200,,S04_PetStore_Cats 4-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,251,0,0
1758612060583,371,S03_TC03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,3393,649,1,5,null,0,2,0
1758612060584,371,S1_T1_Fish-11,200,,S03_PetStore_Fish 3-1,text,true,,3393,649,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Fish,371,0,0
1758612060948,244,S05_TC03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,3393,653,1,5,null,0,0,0
1758612060948,244,S1_T1_Reptiles-11,200,,S05_PetStore_Reptiles 5-1,text,true,,3393,653,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Reptiles,244,0,0
1758612061527,261,S01_T03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,3666,650,1,5,null,0,1,0
1758612061528,261,S1_T1_Birds-11,200,,S01_PetStore_Birds 1-1,text,true,,3666,650,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,261,0,0
1758612061527,263,S01_T03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,3393,649,1,5,null,0,0,0
1758612061527,263,S1_T1_Dogs-11,200,,S02_PetStore_Dog 2-1,text,true,,3393,649,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Dogs,263,0,0
1758612061783,245,S04_TC03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,3393,649,1,5,null,0,1,0
1758612061783,245,S1_T1_cat-11,200,,S04_PetStore_Cats 4-1,text,true,,3393,649,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Cats,245,0,0
1758612063957,254,S03_TC04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,3837,682,1,5,null,0,0,0
1758612063957,254,S1_T1_Product-115,200,,S03_PetStore_Fish 3-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,254,0,0
1758612064194,324,S05_TC04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,3837,682,1,5,null,0,1,0
1758612064195,324,S1_T1_Product-115,200,,S05_PetStore_Reptiles 5-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,324,0,0
1758612064790,240,S01_T04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,3837,682,1,5,null,0,0,0
1758612064790,240,S1_T1_Product-115,200,,S01_PetStore_Birds 1-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,240,0,0
1758612064791,239,S01_T04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,3837,682,1,5,null,0,0,0
1758612064791,239,S1_T1_Product-115,200,,S02_PetStore_Dog 2-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,239,0,0
1758612065031,308,S04_TC04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,3837,682,1,5,null,0,0,0
1758612065031,308,S1_T1_Product-115,200,,S04_PetStore_Cats 4-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,308,0,0
1758612067213,582,S1_T1_SignOut-116,200,,S03_PetStore_Fish 3-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,276,0,0
1758612067213,276,S1_T1_SignOut-116-0,302,,S03_PetStore_Fish 3-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,276,0,0
1758612067489,306,S1_T1_SignOut-116-1,200,,S03_PetStore_Fish 3-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,306,0,0
1758612067521,512,S1_T1_SignOut-116,200,,S05_PetStore_Reptiles 5-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,274,0,0
1758612067521,274,S1_T1_SignOut-116-0,302,,S05_PetStore_Reptiles 5-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,274,0,0
1758612067795,238,S1_T1_SignOut-116-1,200,,S05_PetStore_Reptiles 5-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1758612067795,240,S1_T1_SignOut-117,200,,S03_PetStore_Fish 3-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,240,0,0
1758612067213,822,S03_TC05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,10251,1962,1,5,null,516,0,0
1758612068035,0,Debug Sampler,200,OK,S03_PetStore_Fish 3-1,text,true,,524,0,1,5,null,0,0,0
1758612068034,273,S1_T1_SignOut-117,200,,S05_PetStore_Reptiles 5-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,273,0,0
1758612067521,785,S05_TC05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,10251,1962,1,5,null,547,1,0
1758612068035,271,S03_TC01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,4973,549,1,5,null,0,1,0
1758612068036,271,S1_T1_Launch-1,200,,S03_PetStore_Fish 3-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,271,0,0
1758612068307,0,Debug Sampler,200,OK,S05_PetStore_Reptiles 5-1,text,true,,531,0,1,5,null,0,0,0
1758612068032,509,S1_T1_SignOut-116,200,,S01_PetStore_Birds 1-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,275,0,0
1758612068032,275,S1_T1_SignOut-116-0,302,,S01_PetStore_Birds 1-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,275,0,0
1758612068307,234,S1_T1_SignOut-116-1,200,,S01_PetStore_Birds 1-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,234,0,0
1758612068032,510,S1_T1_SignOut-116,200,,S02_PetStore_Dog 2-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,275,0,0
1758612068032,275,S1_T1_SignOut-116-0,302,,S02_PetStore_Dog 2-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,275,0,0
1758612068307,235,S1_T1_SignOut-116-1,200,,S02_PetStore_Dog 2-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,235,0,0
1758612068308,239,S05_TC01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,4973,549,1,5,null,0,0,0
1758612068308,239,S1_T1_Launch-1,200,,S05_PetStore_Reptiles 5-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1758612068541,278,S1_T1_SignOut-117,200,,S01_PetStore_Birds 1-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,278,0,0
1758612068542,277,S1_T1_SignOut-117,200,,S02_PetStore_Dog 2-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,276,0,0
1758612068340,479,S1_T1_SignOut-116,200,,S04_PetStore_Cats 4-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1758612068340,239,S1_T1_SignOut-116-0,302,,S04_PetStore_Cats 4-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,239,0,0
1758612068579,240,S1_T1_SignOut-116-1,200,,S04_PetStore_Cats 4-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,240,0,0
1758612068032,787,S01_T05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,10251,1962,1,5,null,551,22,0
1758612068032,787,S01_T05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,10251,1962,1,5,null,553,22,0
1758612068841,0,Debug Sampler,200,OK,S01_PetStore_Birds 1-1,text,true,,531,0,1,5,null,0,0,0
1758612068841,0,Debug Sampler,200,OK,S02_PetStore_Dog 2-1,text,true,,526,0,1,5,null,0,0,0
1758612068842,234,S01_T01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,4973,549,1,5,null,0,1,0
1758612068842,234,S1_T1_Launch-1,200,,S01_PetStore_Birds 1-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,234,0,0
1758612068842,237,S01_T01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,4973,549,1,5,null,0,0,0
1758612068842,237,S1_T1_Launch-1,200,,S02_PetStore_Dog 2-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,237,0,0
1758612068841,241,S1_T1_SignOut-117,200,,S04_PetStore_Cats 4-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,241,0,0
1758612068340,720,S04_TC05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,10251,1962,1,5,null,480,22,0
1758612069082,0,Debug Sampler,200,OK,S04_PetStore_Cats 4-1,text,true,,525,0,1,5,null,0,0,0
1758612069083,418,S04_TC01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,4973,549,1,5,null,0,0,0
1758612069083,418,S1_T1_Launch-1,200,,S04_PetStore_Cats 4-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,418,0,0
1758612073308,783,S03_TC02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,13241,2156,1,5,null,0,0,0
1758612073308,253,S1_T1_SignIN-106,200,,S03_PetStore_Fish 3-1,text,true,,4093,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,253,0,0
1758612073561,273,S1_T1_SignIN-112,200,,S03_PetStore_Fish 3-1,text,true,,4175,894,1,5,https://petstore.octoperf.com/actions/Account.action,273,0,0
1758612073834,257,S1_T1_SignIN-113,200,,S03_PetStore_Fish 3-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,257,0,0
1758612073546,904,S05_TC02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,13239,2160,1,5,null,0,0,0
1758612073546,287,S1_T1_SignIN-106,200,,S05_PetStore_Reptiles 5-1,text,true,,4093,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,287,0,0
1758612073833,257,S1_T1_SignIN-112,200,,S05_PetStore_Reptiles 5-1,text,true,,4173,898,1,5,https://petstore.octoperf.com/actions/Account.action,256,0,0
1758612074090,360,S1_T1_SignIN-113,200,,S05_PetStore_Reptiles 5-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,360,0,0
1758612074078,883,S01_T02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,13241,2156,1,5,null,0,2,0
1758612074079,368,S1_T1_SignIN-106,200,,S01_PetStore_Birds 1-1,text,true,,4091,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,368,0,0
1758612074448,241,S1_T1_SignIN-112,200,,S01_PetStore_Birds 1-1,text,true,,4177,894,1,5,https://petstore.octoperf.com/actions/Account.action,241,0,0
1758612074689,274,S1_T1_SignIN-113,200,,S01_PetStore_Birds 1-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,273,0,0
1758612074080,884,S01_T02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,13245,2160,1,5,null,0,0,0
1758612074080,369,S1_T1_SignIN-106,200,,S02_PetStore_Dog 2-1,text,true,,4097,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,369,0,0
1758612074449,240,S1_T1_SignIN-112,200,,S02_PetStore_Dog 2-1,text,true,,4175,898,1,5,https://petstore.octoperf.com/actions/Account.action,240,0,0
1758612074689,275,S1_T1_SignIN-113,200,,S02_PetStore_Dog 2-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,274,0,0
1758612074501,751,S04_TC02_Log_In,200,"Number of samples in transaction : 3, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,13241,2156,1,5,null,0,0,0
1758612074501,245,S1_T1_SignIN-106,200,,S04_PetStore_Cats 4-1,text,true,,4095,631,1,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,245,0,0
1758612074746,264,S1_T1_SignIN-112,200,,S04_PetStore_Cats 4-1,text,true,,4173,894,1,5,https://petstore.octoperf.com/actions/Account.action,264,0,0
1758612075010,242,S1_T1_SignIN-113,200,,S04_PetStore_Cats 4-1,text,true,,4973,631,1,5,https://petstore.octoperf.com/actions/Catalog.action,242,0,0
1758612078092,364,S03_TC03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,3393,649,1,5,null,0,1,0
1758612078093,364,S1_T1_Fish-11,200,,S03_PetStore_Fish 3-1,text,true,,3393,649,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Fish,364,0,0
1758612078451,294,S05_TC03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,3393,653,1,5,null,0,0,0
1758612078451,294,S1_T1_Reptiles-11,200,,S05_PetStore_Reptiles 5-1,text,true,,3393,653,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Reptiles,294,0,0
1758612078965,291,S01_T03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,3393,649,1,5,null,0,2,0
1758612078966,291,S1_T1_Dogs-11,200,,S02_PetStore_Dog 2-1,text,true,,3393,649,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Dogs,291,0,0
1758612078964,294,S01_T03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,3666,650,1,5,null,0,0,0
1758612078964,294,S1_T1_Birds-11,200,,S01_PetStore_Birds 1-1,text,true,,3666,650,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,294,0,0
1758612079253,243,S04_TC03_Click on Menu,200,"Number of samples in transaction : 1, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,3393,649,1,5,null,0,1,0
1758612079254,243,S1_T1_cat-11,200,,S04_PetStore_Cats 4-1,text,true,,3393,649,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=Cats,243,0,0
1758612081458,1060,S03_TC04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,3837,682,1,5,null,0,0,811
1758612081458,1060,S1_T1_Product-115,200,,S03_PetStore_Fish 3-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,1060,0,811
1758612081746,1027,S05_TC04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S05_PetStore_Reptiles 5-1,,true,,3837,682,1,5,null,0,0,777
1758612081746,1027,S1_T1_Product-115,200,,S05_PetStore_Reptiles 5-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,1027,0,777
1758612082258,952,S01_T04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S02_PetStore_Dog 2-1,,true,,3837,682,1,5,null,0,0,719
1758612082258,952,S1_T1_Product-115,200,,S02_PetStore_Dog 2-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,952,0,719
1758612082259,976,S01_T04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S01_PetStore_Birds 1-1,,true,,3837,682,1,5,null,0,0,721
1758612082259,976,S1_T1_Product-115,200,,S01_PetStore_Birds 1-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,976,0,721
1758612082497,981,S04_TC04_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",S04_PetStore_Cats 4-1,,true,,3837,682,1,5,null,0,1,732
1758612082497,981,S1_T1_Product-115,200,,S04_PetStore_Cats 4-1,text,true,,3837,682,1,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,981,0,732
1758612085520,697,S1_T1_SignOut-116,200,,S03_PetStore_Fish 3-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,260,0,0
1758612085520,260,S1_T1_SignOut-116-0,302,,S03_PetStore_Fish 3-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,260,0,0
1758612085780,437,S1_T1_SignOut-116-1,200,,S03_PetStore_Fish 3-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,437,0,0
1758612086218,246,S1_T1_SignOut-117,200,,S03_PetStore_Fish 3-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,246,0,0
1758612085775,689,S1_T1_SignOut-116,200,,S05_PetStore_Reptiles 5-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,442,0,0
1758612085775,442,S1_T1_SignOut-116-0,302,,S05_PetStore_Reptiles 5-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,442,0,0
1758612086217,247,S1_T1_SignOut-116-1,200,,S05_PetStore_Reptiles 5-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,247,0,0
1758612085520,943,S03_TC05_Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,10251,1962,1,5,null,506,1,0
1758612086464,0,Debug Sampler,200,OK,S03_PetStore_Fish 3-1,text,true,,522,0,1,5,null,0,0,0
1758612086212,464,S1_T1_SignOut-116,200,,S02_PetStore_Dog 2-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,232,0,0
1758612086212,232,S1_T1_SignOut-116-0,302,,S02_PetStore_Dog 2-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,232,0,0
1758612086444,232,S1_T1_SignOut-116-1,200,,S02_PetStore_Dog 2-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,232,0,0
1758612086237,469,S1_T1_SignOut-116,200,,S01_PetStore_Birds 1-1,text,true,,5278,1311,1,5,https://petstore.octoperf.com/actions/Catalog.action,234,0,0
1758612086237,234,S1_T1_SignOut-116-0,302,,S01_PetStore_Birds 1-1,,true,,230,660,1,5,https://petstore.octoperf.com/actions/Account.action?signoff=,234,0,0
1758612086471,235,S1_T1_SignOut-116-1,200,,S01_PetStore_Birds 1-1,text,true,,5048,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,235,0,0
1758612086466,244,S03_TC01_Jpet_Launch,200,"Number of samples in transaction : 1, number of failing samples : 0",S03_PetStore_Fish 3-1,,true,,4973,549,1,5,null,0,0,0
1758612086466,244,S1_T1_Launch-1,200,,S03_PetStore_Fish 3-1,text,true,,4973,549,1,5,https://petstore.octoperf.com/actions/Catalog.action,244,0,0
1758612086464,249,S1_T1_SignOut-117,200,,S05_PetStore_Reptiles 5-1,text,true,,4973,651,1,5,https://petstore.octoperf.com/actions/Catalog.action,249,0,0
